Country,Year,FAO_Area,FAO_Species_Code,FAO_Species_Name,Species scientific name,Landings
BEL,1907,Va,POL,Pollack,Pollachius pollachius,
BEL,1907,Va,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,
BEL,1907,Va,SOL,Common sole,Solea solea,
BEL,1907,Va,SPR,European sprat,Sprattus sprattus,
BEL,1907,Va,TUR,Turbot,Psetta maxima,
BEL,1907,Va,WHG,Whiting,Merlangius merlangus,28
BEL,1907,Va,WIT,Witch flounder,Glyptocephalus cynoglossus,4
BEL,1907,Vb,BLL,Brill,Scophthalmus rhombus,
BEL,1907,Vb,COD,Atlantic cod,Gadus morhua,14
BEL,1907,Vb,COE,European conger,Conger conger,
BEL,1907,Vb,DAB,Common dab,Limanda limanda,1
BEL,1907,Vb,DGZ,Dogfishes nei,Squalus spp,
BEL,1907,Vb,FIN,Finfishes nei,Osteichthyes,
BEL,1907,Vb,FLE,European flounder,Platichthys flesus,
BEL,1907,Vb,GUX,"Gurnards, searobins nei",Triglidae,
BEL,1907,Vb,HAD,Haddock,Melanogrammus aeglefinus,11
BEL,1907,Vb,HAL,Atlantic halibut,Hippoglossus hippoglossus,1
BEL,1907,Vb,HER,Atlantic herring,Clupea harengus,
BEL,1907,Vb,HKE,European hake,Merluccius merluccius,
BEL,1907,Vb,HOM,Atlantic horse mackerel,Trachurus trachurus,
BEL,1907,Vb,JOD,John dory,Zeus faber,
BEL,1907,Vb,LEM,Lemon sole,Microstomus kitt,1
BEL,1907,Vb,LIN,Ling,Molva molva,3
BEL,1907,Vb,MAC,Atlantic mackerel,Scomber scombrus,
BEL,1907,Vb,MON,Angler(=Monk),Lophius piscatorius,
BEL,1907,Vb,MUR,Surmullet,Mullus surmuletus,
BEL,1907,Vb,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,1
BEL,1907,Vb,PLE,European plaice,Pleuronectes platessa,P
BEL,1907,Vb,POK,Saithe(=Pollock),Pollachius virens,4
BEL,1907,Vb,POL,Pollack,Pollachius pollachius,
BEL,1907,Vb,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,P
BEL,1907,Vb,SOL,Common sole,Solea solea,
BEL,1907,Vb,SPR,European sprat,Sprattus sprattus,
BEL,1907,Vb,TUR,Turbot,Psetta maxima,
BEL,1907,Vb,WHG,Whiting,Merlangius merlangus,P
BEL,1907,Vb,WIT,Witch flounder,Glyptocephalus cynoglossus,
BEL,1907,"VIId,e",BLL,Brill,Scophthalmus rhombus,11
BEL,1907,"VIId,e",COD,Atlantic cod,Gadus morhua,35
BEL,1907,"VIId,e",COE,European conger,Conger conger,77
BEL,1907,"VIId,e",DAB,Common dab,Limanda limanda,8
BEL,1907,"VIId,e",DGZ,Dogfishes nei,Squalus spp,5
BEL,1907,"VIId,e",FIN,Finfishes nei,Osteichthyes,22
BEL,1907,"VIId,e",FLE,European flounder,Platichthys flesus,
BEL,1907,"VIId,e",GUX,"Gurnards, searobins nei",Triglidae,267
BEL,1907,"VIId,e",HAD,Haddock,Melanogrammus aeglefinus,196
BEL,1907,"VIId,e",HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1907,"VIId,e",HER,Atlantic herring,Clupea harengus,
BEL,1907,"VIId,e",HKE,European hake,Merluccius merluccius,35
BEL,1907,"VIId,e",HOM,Atlantic horse mackerel,Trachurus trachurus,46
BEL,1907,"VIId,e",JOD,John dory,Zeus faber,12
BEL,1907,"VIId,e",LEM,Lemon sole,Microstomus kitt,5
BEL,1907,"VIId,e",LIN,Ling,Molva molva,41
BEL,1907,"VIId,e",MAC,Atlantic mackerel,Scomber scombrus,10
BEL,1907,"VIId,e",MON,Angler(=Monk),Lophius piscatorius,2
BEL,1907,"VIId,e",MUR,Surmullet,Mullus surmuletus,9
BEL,1907,"VIId,e",PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,24
BEL,1907,"VIId,e",PLE,European plaice,Pleuronectes platessa,9
BEL,1907,"VIId,e",POK,Saithe(=Pollock),Pollachius virens,24
BEL,1907,"VIId,e",POL,Pollack,Pollachius pollachius,18
BEL,1907,"VIId,e",SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,298
BEL,1907,"VIId,e",SOL,Common sole,Solea solea,15
BEL,1907,"VIId,e",SPR,European sprat,Sprattus sprattus,
BEL,1907,"VIId,e",TUR,Turbot,Psetta maxima,17
BEL,1907,"VIId,e",WHG,Whiting,Merlangius merlangus,19
BEL,1907,"VIId,e",WIT,Witch flounder,Glyptocephalus cynoglossus,
BEL,1907,VIIg-k,BLL,Brill,Scophthalmus rhombus,7
BEL,1907,VIIg-k,COD,Atlantic cod,Gadus morhua,91
BEL,1907,VIIg-k,COE,European conger,Conger conger,34
BEL,1907,VIIg-k,DAB,Common dab,Limanda limanda,5
BEL,1907,VIIg-k,DGZ,Dogfishes nei,Squalus spp,
BEL,1907,VIIg-k,FIN,Finfishes nei,Osteichthyes,32
BEL,1907,VIIg-k,FLE,European flounder,Platichthys flesus,
BEL,1907,VIIg-k,GUX,"Gurnards, searobins nei",Triglidae,169
BEL,1907,VIIg-k,HAD,Haddock,Melanogrammus aeglefinus,184
BEL,1907,VIIg-k,HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1907,VIIg-k,HER,Atlantic herring,Clupea harengus,
BEL,1907,VIIg-k,HKE,European hake,Merluccius merluccius,19
BEL,1907,VIIg-k,HOM,Atlantic horse mackerel,Trachurus trachurus,23
BEL,1907,VIIg-k,JOD,John dory,Zeus faber,5
BEL,1907,VIIg-k,LEM,Lemon sole,Microstomus kitt,5
BEL,1907,VIIg-k,LIN,Ling,Molva molva,38
BEL,1907,VIIg-k,MAC,Atlantic mackerel,Scomber scombrus,6
BEL,1907,VIIg-k,MON,Angler(=Monk),Lophius piscatorius,3
BEL,1907,VIIg-k,MUR,Surmullet,Mullus surmuletus,4
BEL,1907,VIIg-k,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,18
BEL,1907,VIIg-k,PLE,European plaice,Pleuronectes platessa,13
BEL,1907,VIIg-k,POK,Saithe(=Pollock),Pollachius virens,29
BEL,1907,VIIg-k,POL,Pollack,Pollachius pollachius,12
BEL,1907,VIIg-k,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,188
BEL,1907,VIIg-k,SOL,Common sole,Solea solea,20
BEL,1907,VIIg-k,SPR,European sprat,Sprattus sprattus,
BEL,1907,VIIg-k,TUR,Turbot,Psetta maxima,11
BEL,1907,VIIg-k,WHG,Whiting,Merlangius merlangus,17
BEL,1907,VIIg-k,WIT,Witch flounder,Glyptocephalus cynoglossus,
BEL,1907,VIII,BLL,Brill,Scophthalmus rhombus,3
BEL,1907,VIII,COD,Atlantic cod,Gadus morhua,P
BEL,1907,VIII,COE,European conger,Conger conger,7
BEL,1907,VIII,DAB,Common dab,Limanda limanda,P
BEL,1907,VIII,DGZ,Dogfishes nei,Squalus spp,P
BEL,1907,VIII,FIN,Finfishes nei,Osteichthyes,25
BEL,1907,VIII,FLE,European flounder,Platichthys flesus,
BEL,1907,VIII,GUX,"Gurnards, searobins nei",Triglidae,76
BEL,1907,VIII,HAD,Haddock,Melanogrammus aeglefinus,3
BEL,1907,VIII,HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1907,VIII,HER,Atlantic herring,Clupea harengus,
BEL,1907,VIII,HKE,European hake,Merluccius merluccius,56
BEL,1907,VIII,HOM,Atlantic horse mackerel,Trachurus trachurus,14
BEL,1907,VIII,JOD,John dory,Zeus faber,4
BEL,1907,VIII,LEM,Lemon sole,Microstomus kitt,
BEL,1907,VIII,LIN,Ling,Molva molva,17
BEL,1907,VIII,MAC,Atlantic mackerel,Scomber scombrus,P
BEL,1907,VIII,MON,Angler(=Monk),Lophius piscatorius,P
BEL,1907,VIII,MUR,Surmullet,Mullus surmuletus,1
BEL,1907,VIII,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,1
BEL,1907,VIII,PLE,European plaice,Pleuronectes platessa,
BEL,1907,VIII,POK,Saithe(=Pollock),Pollachius virens,P
BEL,1907,VIII,POL,Pollack,Pollachius pollachius,2
BEL,1907,VIII,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,259
BEL,1907,VIII,SOL,Common sole,Solea solea,69
BEL,1907,VIII,SPR,European sprat,Sprattus sprattus,
BEL,1907,VIII,TUR,Turbot,Psetta maxima,4
BEL,1907,VIII,WHG,Whiting,Merlangius merlangus,1
BEL,1907,VIII,WIT,Witch flounder,Glyptocephalus cynoglossus,
BEL,1908,I,BLL,Brill,Scophthalmus rhombus,
BEL,1908,I,COD,Atlantic cod,Gadus morhua,7
BEL,1908,I,COE,European conger,Conger conger,
BEL,1908,I,DAB,Common dab,Limanda limanda,2
BEL,1908,I,FIN,Finfishes nei,Osteichthyes,
BEL,1908,I,FLE,European flounder,Platichthys flesus,
BEL,1908,I,GUX,"Gurnards, searobins nei",Triglidae,
BEL,1908,I,HAD,Haddock,Melanogrammus aeglefinus,3
BEL,1908,I,HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1908,I,HER,Atlantic herring,Clupea harengus,
BEL,1908,I,HKE,European hake,Merluccius merluccius,
BEL,1908,I,HOM,Atlantic horse mackerel,Trachurus trachurus,
BEL,1908,I,JOD,John dory,Zeus faber,
BEL,1908,I,LEM,Lemon sole,Microstomus kitt,
BEL,1908,I,LIN,Ling,Molva molva,
BEL,1908,I,MAC,Atlantic mackerel,Scomber scombrus,
BEL,1908,I,MON,Angler(=Monk),Lophius piscatorius,
BEL,1908,I,MUR,Surmullet,Mullus surmuletus,
BEL,1908,I,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,
BEL,1908,I,PLE,European plaice,Pleuronectes platessa,99
BEL,1908,I,POK,Saithe(=Pollock),Pollachius virens,
BEL,1908,I,POL,Pollack,Pollachius pollachius,
BEL,1908,I,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,
BEL,1908,I,SOL,Common sole,Solea solea,
BEL,1908,I,TUR,Turbot,Psetta maxima,
BEL,1908,I,WHG,Whiting,Merlangius merlangus,
BEL,1908,IV,BLL,Brill,Scophthalmus rhombus,41
BEL,1908,IV,COD,Atlantic cod,Gadus morhua,810
BEL,1908,IV,COE,European conger,Conger conger, 
BEL,1908,IV,DAB,Common dab,Limanda limanda,96
BEL,1908,IV,FIN,Finfishes nei,Osteichthyes,256
BEL,1908,IV,FLE,European flounder,Platichthys flesus,5
BEL,1908,IV,GUX,"Gurnards, searobins nei",Triglidae,188
BEL,1908,IV,HAD,Haddock,Melanogrammus aeglefinus,926
BEL,1908,IV,HAL,Atlantic halibut,Hippoglossus hippoglossus, 
BEL,1908,IV,HER,Atlantic herring,Clupea harengus,1860
BEL,1908,IV,HKE,European hake,Merluccius merluccius, 
BEL,1908,IV,HOM,Atlantic horse mackerel,Trachurus trachurus, 
BEL,1908,IV,JOD,John dory,Zeus faber, 
BEL,1908,IV,LEM,Lemon sole,Microstomus kitt,28
BEL,1908,IV,LIN,Ling,Molva molva,22
BEL,1908,IV,MAC,Atlantic mackerel,Scomber scombrus,1
BEL,1908,IV,MON,Angler(=Monk),Lophius piscatorius, 
BEL,1908,IV,MUR,Surmullet,Mullus surmuletus, 
BEL,1908,IV,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,18
BEL,1908,IV,PLE,European plaice,Pleuronectes platessa,1055
BEL,1908,IV,POK,Saithe(=Pollock),Pollachius virens,27
BEL,1908,IV,POL,Pollack,Pollachius pollachius, 
BEL,1908,IV,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,200
BEL,1908,IV,SOL,Common sole,Solea solea,233
BEL,1908,IV,TUR,Turbot,Psetta maxima,44
BEL,1908,IV,WHG,Whiting,Merlangius merlangus,268
BEL,1908,Va,BLL,Brill,Scophthalmus rhombus,
BEL,1908,Va,COD,Atlantic cod,Gadus morhua,707
BEL,1908,Va,COE,European conger,Conger conger,
BEL,1908,Va,DAB,Common dab,Limanda limanda,24
BEL,1908,Va,FIN,Finfishes nei,Osteichthyes,
BEL,1908,Va,FLE,European flounder,Platichthys flesus,7
BEL,1908,Va,GUX,"Gurnards, searobins nei",Triglidae,1
BEL,1908,Va,HAD,Haddock,Melanogrammus aeglefinus,308
BEL,1908,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,6
BEL,1908,Va,HER,Atlantic herring,Clupea harengus,
BEL,1908,Va,HKE,European hake,Merluccius merluccius,
BEL,1908,Va,HOM,Atlantic horse mackerel,Trachurus trachurus,4
BEL,1908,Va,JOD,John dory,Zeus faber,
BEL,1908,Va,LEM,Lemon sole,Microstomus kitt,13
BEL,1908,Va,LIN,Ling,Molva molva,155
BEL,1908,Va,MAC,Atlantic mackerel,Scomber scombrus,
BEL,1908,Va,MON,Angler(=Monk),Lophius piscatorius,
BEL,1908,Va,MUR,Surmullet,Mullus surmuletus,
BEL,1908,Va,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,13
BEL,1908,Va,PLE,European plaice,Pleuronectes platessa,30
BEL,1908,Va,POK,Saithe(=Pollock),Pollachius virens,150
BEL,1908,Va,POL,Pollack,Pollachius pollachius,
BEL,1908,Va,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,
BEL,1908,Va,SOL,Common sole,Solea solea,
BEL,1908,Va,TUR,Turbot,Psetta maxima,
BEL,1908,Va,WHG,Whiting,Merlangius merlangus,27
BEL,1908,VIa,BLL,Brill,Scophthalmus rhombus,
BEL,1908,VIa,COD,Atlantic cod,Gadus morhua,8
BEL,1908,VIa,COE,European conger,Conger conger,
BEL,1908,VIa,DAB,Common dab,Limanda limanda,
BEL,1908,VIa,FIN,Finfishes nei,Osteichthyes,2
BEL,1908,VIa,FLE,European flounder,Platichthys flesus,
BEL,1908,VIa,GUX,"Gurnards, searobins nei",Triglidae,2
BEL,1908,VIa,HAD,Haddock,Melanogrammus aeglefinus,6
BEL,1908,VIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1908,VIa,HER,Atlantic herring,Clupea harengus,
BEL,1908,VIa,HKE,European hake,Merluccius merluccius,1
BEL,1908,VIa,HOM,Atlantic horse mackerel,Trachurus trachurus,
BEL,1908,VIa,JOD,John dory,Zeus faber,
BEL,1908,VIa,LEM,Lemon sole,Microstomus kitt,
BEL,1908,VIa,LIN,Ling,Molva molva,2
BEL,1908,VIa,MAC,Atlantic mackerel,Scomber scombrus,
BEL,1908,VIa,MON,Angler(=Monk),Lophius piscatorius,
BEL,1908,VIa,MUR,Surmullet,Mullus surmuletus,
BEL,1908,VIa,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,
BEL,1908,VIa,PLE,European plaice,Pleuronectes platessa,1
BEL,1908,VIa,POK,Saithe(=Pollock),Pollachius virens,3
BEL,1908,VIa,POL,Pollack,Pollachius pollachius,
BEL,1908,VIa,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,4
BEL,1908,VIa,SOL,Common sole,Solea solea,1
BEL,1908,VIa,TUR,Turbot,Psetta maxima,1
BEL,1908,VIa,WHG,Whiting,Merlangius merlangus,1
BEL,1908,VIb,BLL,Brill,Scophthalmus rhombus,P
BEL,1908,VIb,COD,Atlantic cod,Gadus morhua,4
BEL,1908,VIb,COE,European conger,Conger conger,
BEL,1908,VIb,DAB,Common dab,Limanda limanda,1
BEL,1908,VIb,FIN,Finfishes nei,Osteichthyes,P
BEL,1908,VIb,FLE,European flounder,Platichthys flesus,P
BEL,1908,VIb,GUX,"Gurnards, searobins nei",Triglidae,
BEL,1908,VIb,HAD,Haddock,Melanogrammus aeglefinus,5
BEL,1908,VIb,HAL,Atlantic halibut,Hippoglossus hippoglossus,P
BEL,1908,VIb,HER,Atlantic herring,Clupea harengus,
BEL,1908,VIb,HKE,European hake,Merluccius merluccius,
BEL,1908,VIb,HOM,Atlantic horse mackerel,Trachurus trachurus,
BEL,1908,VIb,JOD,John dory,Zeus faber,
BEL,1908,VIb,LEM,Lemon sole,Microstomus kitt,P
BEL,1908,VIb,LIN,Ling,Molva molva,
BEL,1908,VIb,MAC,Atlantic mackerel,Scomber scombrus,
BEL,1908,VIb,MON,Angler(=Monk),Lophius piscatorius,
BEL,1908,VIb,MUR,Surmullet,Mullus surmuletus,
BEL,1908,VIb,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,
BEL,1908,VIb,PLE,European plaice,Pleuronectes platessa,1
BEL,1908,VIb,POK,Saithe(=Pollock),Pollachius virens,
BEL,1908,VIb,POL,Pollack,Pollachius pollachius,
BEL,1908,VIb,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,3
BEL,1908,VIb,SOL,Common sole,Solea solea,
BEL,1908,VIb,TUR,Turbot,Psetta maxima,P
BEL,1908,VIb,WHG,Whiting,Merlangius merlangus,P
BEL,1908,"VIId,e",BLL,Brill,Scophthalmus rhombus,5
BEL,1908,"VIId,e",COD,Atlantic cod,Gadus morhua,26
BEL,1908,"VIId,e",COE,European conger,Conger conger,24
BEL,1908,"VIId,e",DAB,Common dab,Limanda limanda,4
BEL,1908,"VIId,e",FIN,Finfishes nei,Osteichthyes,35
BEL,1908,"VIId,e",FLE,European flounder,Platichthys flesus,
BEL,1908,"VIId,e",GUX,"Gurnards, searobins nei",Triglidae,118
BEL,1908,"VIId,e",HAD,Haddock,Melanogrammus aeglefinus,123
BEL,1908,"VIId,e",HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1908,"VIId,e",HER,Atlantic herring,Clupea harengus,
BEL,1908,"VIId,e",HKE,European hake,Merluccius merluccius,4
BEL,1908,"VIId,e",HOM,Atlantic horse mackerel,Trachurus trachurus,11
BEL,1908,"VIId,e",JOD,John dory,Zeus faber,3
BEL,1908,"VIId,e",LEM,Lemon sole,Microstomus kitt,2
BEL,1908,"VIId,e",LIN,Ling,Molva molva,7
BEL,1908,"VIId,e",MAC,Atlantic mackerel,Scomber scombrus,6
BEL,1908,"VIId,e",MON,Angler(=Monk),Lophius piscatorius,3
BEL,1908,"VIId,e",MUR,Surmullet,Mullus surmuletus,3
BEL,1908,"VIId,e",PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,7
BEL,1908,"VIId,e",PLE,European plaice,Pleuronectes platessa,8
BEL,1908,"VIId,e",POK,Saithe(=Pollock),Pollachius virens,5
BEL,1908,"VIId,e",POL,Pollack,Pollachius pollachius,7
BEL,1908,"VIId,e",SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,83
BEL,1908,"VIId,e",SOL,Common sole,Solea solea,6
BEL,1908,"VIId,e",TUR,Turbot,Psetta maxima,5
BEL,1908,"VIId,e",WHG,Whiting,Merlangius merlangus,7
BEL,1908,VIIg-k,BLL,Brill,Scophthalmus rhombus,10
BEL,1908,VIIg-k,COD,Atlantic cod,Gadus morhua,191
BEL,1908,VIIg-k,COE,European conger,Conger conger,57
BEL,1908,VIIg-k,DAB,Common dab,Limanda limanda,10
BEL,1908,VIIg-k,FIN,Finfishes nei,Osteichthyes,60
BEL,1908,VIIg-k,FLE,European flounder,Platichthys flesus,
BEL,1908,VIIg-k,GUX,"Gurnards, searobins nei",Triglidae,159
BEL,1908,VIIg-k,HAD,Haddock,Melanogrammus aeglefinus,410
BEL,1908,VIIg-k,HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1908,VIIg-k,HER,Atlantic herring,Clupea harengus,
BEL,1908,VIIg-k,HKE,European hake,Merluccius merluccius,11
BEL,1908,VIIg-k,HOM,Atlantic horse mackerel,Trachurus trachurus,29
BEL,1908,VIIg-k,JOD,John dory,Zeus faber,7
BEL,1908,VIIg-k,LEM,Lemon sole,Microstomus kitt,6
BEL,1908,VIIg-k,LIN,Ling,Molva molva,36
BEL,1908,VIIg-k,MAC,Atlantic mackerel,Scomber scombrus,9
BEL,1908,VIIg-k,MON,Angler(=Monk),Lophius piscatorius,6
BEL,1908,VIIg-k,MUR,Surmullet,Mullus surmuletus,6
BEL,1908,VIIg-k,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,18
BEL,1908,VIIg-k,PLE,European plaice,Pleuronectes platessa,25
BEL,1908,VIIg-k,POK,Saithe(=Pollock),Pollachius virens,44
BEL,1908,VIIg-k,POL,Pollack,Pollachius pollachius,15
BEL,1908,VIIg-k,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,187
BEL,1908,VIIg-k,SOL,Common sole,Solea solea,29
BEL,1908,VIIg-k,TUR,Turbot,Psetta maxima,13
BEL,1908,VIIg-k,WHG,Whiting,Merlangius merlangus,61
BEL,1908,VIII,BLL,Brill,Scophthalmus rhombus,5
BEL,1908,VIII,COD,Atlantic cod,Gadus morhua,
BEL,1908,VIII,COE,European conger,Conger conger,1
BEL,1908,VIII,DAB,Common dab,Limanda limanda,
BEL,1908,VIII,FIN,Finfishes nei,Osteichthyes,38
BEL,1908,VIII,FLE,European flounder,Platichthys flesus,
BEL,1908,VIII,GUX,"Gurnards, searobins nei",Triglidae,93
BEL,1908,VIII,HAD,Haddock,Melanogrammus aeglefinus,
BEL,1908,VIII,HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1908,VIII,HER,Atlantic herring,Clupea harengus,
BEL,1908,VIII,HKE,European hake,Merluccius merluccius,41
BEL,1908,VIII,HOM,Atlantic horse mackerel,Trachurus trachurus,17
BEL,1908,VIII,JOD,John dory,Zeus faber,7
BEL,1908,VIII,LEM,Lemon sole,Microstomus kitt,
BEL,1908,VIII,LIN,Ling,Molva molva,
BEL,1908,VIII,MAC,Atlantic mackerel,Scomber scombrus,P
BEL,1908,VIII,MON,Angler(=Monk),Lophius piscatorius,P
BEL,1908,VIII,MUR,Surmullet,Mullus surmuletus,
BEL,1908,VIII,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,
BEL,1908,VIII,PLE,European plaice,Pleuronectes platessa,
BEL,1908,VIII,POK,Saithe(=Pollock),Pollachius virens,
BEL,1908,VIII,POL,Pollack,Pollachius pollachius,1
BEL,1908,VIII,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,241
BEL,1908,VIII,SOL,Common sole,Solea solea,93
BEL,1908,VIII,TUR,Turbot,Psetta maxima,10
BEL,1908,VIII,WHG,Whiting,Merlangius merlangus,
BEL,1909,I,BLL,Brill,Scophthalmus rhombus,
BEL,1909,I,COD,Atlantic cod,Gadus morhua,P
BEL,1909,I,COE,European conger,Conger conger,
BEL,1909,I,DAB,Common dab,Limanda limanda,
BEL,1909,I,FIN,Finfishes nei,Osteichthyes,
BEL,1909,I,FLE,European flounder,Platichthys flesus,
BEL,1909,I,GUX,"Gurnards, searobins nei",Triglidae,
BEL,1909,I,HAD,Haddock,Melanogrammus aeglefinus,1
BEL,1909,I,HAL,Atlantic halibut,Hippoglossus hippoglossus,
BEL,1909,I,HER,Atlantic herring,Clupea harengus,
BEL,1909,I,HKE,European hake,Merluccius merluccius,
BEL,1909,I,HOM,Atlantic horse mackerel,Trachurus trachurus,
BEL,1909,I,JOD,John dory,Zeus faber,
BEL,1909,I,LEM,Lemon sole,Microstomus kitt,
BEL,1909,I,LIN,Ling,Molva molva,
BEL,1909,I,MAC,Atlantic mackerel,Scomber scombrus,
BEL,1909,I,MON,Angler(=Monk),Lophius piscatorius,
BEL,1909,I,MUR,Surmullet,Mullus surmuletus,
BEL,1909,I,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,
BEL,1909,I,PLE,European plaice,Pleuronectes platessa,136
BEL,1909,I,POK,Saithe(=Pollock),Pollachius virens,
BEL,1909,I,POL,Pollack,Pollachius pollachius,
BEL,1909,I,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,
BEL,1909,I,SOL,Common sole,Solea solea,
BEL,1909,I,TUR,Turbot,Psetta maxima,
BEL,1909,I,WHG,Whiting,Merlangius merlangus,
BEL,1909,IV,BLL,Brill,Scophthalmus rhombus,46
BEL,1909,IV,COD,Atlantic cod,Gadus morhua,582
BEL,1909,IV,COE,European conger,Conger conger,-
BEL,1909,IV,DAB,Common dab,Limanda limanda,104
BEL,1909,IV,FIN,Finfishes nei,Osteichthyes,282
BEL,1909,IV,FLE,European flounder,Platichthys flesus,3
BEL,1909,IV,GUX,"Gurnards, searobins nei",Triglidae,209
BEL,1909,IV,HAD,Haddock,Melanogrammus aeglefinus,582
BEL,1909,IV,HAL,Atlantic halibut,Hippoglossus hippoglossus,-
BEL,1909,IV,HER,Atlantic herring,Clupea harengus,1256
BEL,1909,IV,HKE,European hake,Merluccius merluccius,-
BEL,1909,IV,HOM,Atlantic horse mackerel,Trachurus trachurus,1
BEL,1909,IV,JOD,John dory,Zeus faber,-
BEL,1909,IV,LEM,Lemon sole,Microstomus kitt,32
BEL,1909,IV,LIN,Ling,Molva molva,27
BEL,1909,IV,MAC,Atlantic mackerel,Scomber scombrus,4
BEL,1909,IV,MON,Angler(=Monk),Lophius piscatorius,-
BEL,1909,IV,MUR,Surmullet,Mullus surmuletus,-
BEL,1909,IV,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,23
BEL,1909,IV,PLE,European plaice,Pleuronectes platessa,976
BEL,1909,IV,POK,Saithe(=Pollock),Pollachius virens,13
BEL,1909,IV,POL,Pollack,Pollachius pollachius,-
BEL,1909,IV,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,310
BEL,1909,IV,SOL,Common sole,Solea solea,236
BEL,1909,IV,TUR,Turbot,Psetta maxima,39
BEL,1909,IV,WHG,Whiting,Merlangius merlangus,300
BEL,1909,Va,BLL,Brill,Scophthalmus rhombus,
BEL,1909,Va,COD,Atlantic cod,Gadus morhua,621
BEL,1909,Va,COE,European conger,Conger conger,
BEL,1909,Va,DAB,Common dab,Limanda limanda,27
BEL,1909,Va,FIN,Finfishes nei,Osteichthyes,20
BEL,1909,Va,FLE,European flounder,Platichthys flesus,6
BEL,1909,Va,GUX,"Gurnards, searobins nei",Triglidae,3
BEL,1909,Va,HAD,Haddock,Melanogrammus aeglefinus,335
BEL,1909,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,20
BEL,1909,Va,HER,Atlantic herring,Clupea harengus,
BEL,1909,Va,HKE,European hake,Merluccius merluccius,
BEL,1909,Va,HOM,Atlantic horse mackerel,Trachurus trachurus,
BEL,1909,Va,JOD,John dory,Zeus faber,
BEL,1909,Va,LEM,Lemon sole,Microstomus kitt,11
BEL,1909,Va,LIN,Ling,Molva molva,88
BEL,1909,Va,MAC,Atlantic mackerel,Scomber scombrus,
BEL,1909,Va,MON,Angler(=Monk),Lophius piscatorius,
BEL,1909,Va,MUR,Surmullet,Mullus surmuletus,
BEL,1909,Va,PLA,Amer. plaice(=Long rough dab),Hippoglossoides platessoides,14
BEL,1909,Va,PLE,European plaice,Pleuronectes platessa,33
BEL,1909,Va,POK,Saithe(=Pollock),Pollachius virens,123
BEL,1909,Va,POL,Pollack,Pollachius pollachius,
BEL,1909,Va,SKX,"Sharks, rays, skates, etc. nei",Elasmobranchii,P
BEL,1909,Va,SOL,Common sole,Solea solea,
BEL,1909,Va,TUR,Turbot,Psetta maxima,
BEL,1909,Va,WHG,Whiting,Merlangius merlangus,49
BEL,1909,Vb,BLL,Brill,Scophthalmus rhombus,
BEL,1909,Vb,COD,Atlantic cod,Gadus morhua,22
BEL,1909,Vb,COE,European conger,Conger conger,
BEL,1909,Vb,DAB,Common dab,Limanda limanda,1
BEL,1909,Vb,FIN,Finfishes nei,Osteichthyes,1
BEL,1909,Vb,FLE,European flounder,Platichthys flesus,
BEL,1909,Vb,GUX,"Gurnards, searobins nei",Triglidae,
BEL,1909,Vb,HAD,Haddock,Melanogrammus aeglefinus,14
